"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WESD","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV01"
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2002-12-07",,,"0.67"," 1613"," 1609","0.00",,"0.0","0.0","38","52","23","    0",,"   40","   50",,"0.0",,"6.9","8.1",,"    1",,,,,,,,,,"    1",,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2002-12-08",,,"2.91"," 1433"," 1402","0.00",,"0.0","0.0","42","51","32","    0",,"   10","   10",,"0.0",,"8.9","12.1",,"    1",,,,,,,,,,"    1",,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2002-12-09",,,"6.04"," 1524"," 1316","0.02",,"0.0","0.0","46","58","33","    0",,"   10","   20",,"0.0",,"12.1","14.1",,,,,,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2002-12-10",,,"7.38"," 1024"," 1024","0.28",,"0.0","0.0","44","47","40","    0",,"  340","  340",,"0.0",,"14.1","16.1",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2002-12-11",,,"3.36"," 0347"," 1138","0.00",,"0.0","0.0","39","43","34","    0",,"  280","  350",,"0.0",,"8.9","8.9",,"    1",,,,,,,,,,"    1",,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2002-12-12",,,"5.82"," 2037"," 2036","0.26",,"0.0","0.0","41","50","32","    0",,"   80","   90",,"0.0",,"33.1","38.0",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2002-12-13",,,"9.17"," 0103"," 0102","0.32",,"0.0","0.0","46","48","43","    0",,"  270","  270",,"0.0",,"23.9","33.1",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2002-12-14",,,"2.91"," 1128"," 2359","0.00",,"0.0","0.0","44","55","32","    0",,"  330","  310",,"0.0",,"13.0","19.9",,"    1",,,,,,,,,,"    1",,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2002-12-15",,,"2.24"," 1450"," 1449","0.00",,"0.0","0.0","46","63","29","    0",,"  250","  260",,"0.0",,"8.9","12.1",,"    1",,,,,,,,,,"    1",,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2002-12-16",,,"5.82"," 1503"," 1502","0.00",,"0.0","0.0","54","71","36","    0",,"  180","  160",,"0.0",,"12.1","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2002-12-17",,,"10.29"," 2342"," 2245","0.00",,"0.0","0.0","64","71","57","    0",,"  150","  150",,"0.0",,"19.9","25.1",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2002-12-18",,,"14.54"," 2159"," 2158","0.00",,"0.0","0.0","64","71","57","    0",,"  160","  160",,"0.0",,"21.9","28.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2002-12-19",,,"7.83"," 1115"," 1114","0.40",,"0.0","0.0","60","71","48","    0",,"  270","  270",,"0.0",,"25.9","31.1",,"    1",,"    1",,,,,,,,"    1",,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2002-12-20",,,"6.71"," 1419"," 1319","0.00",,"0.0","0.0","47","59","34","    0",,"  260","  260",,"0.0",,"17.9","25.1",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2002-12-21",,,"7.38"," 1803"," 1748","0.00",,"0.0","0.0","47","62","32","    0",,"  220","  220",,"0.0",,"17.0","23.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2002-12-22",,,"5.14"," 2356"," 0127","0.00",,"0.0","0.0","55","65","44","    0",,"  180","  210",,"0.0",,"12.1","15.0",,"    1","    1",,,,,,,,,"    1",,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2002-12-23",,,"11.63"," 1820"," 1813","1.07",,"0.0","0.0","57","67","47","    0",,"  140","  150",,"0.0",,"25.1","30.0",,"    1",,"    1",,,,,,,,"    1",,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2002-12-24",,,"9.17"," 2243"," 2215","1.22",,"0.0","0.0","46","55","37","    0",,"  280","  280",,"0.0",,"19.9","25.9",,"    1","    1","    1",,,,,,,,"    1",,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2002-12-25",,,"6.26"," 0355"," 0247","0.03",,"0.0","0.0","37","45","29",,,"  310","  310",,"0.0",,"15.0","23.9",,"    1",,,,,,,,,,"    1",,,"    1",,"    1",,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2002-12-26",,,"2.24"," 1332"," 1320","0.00",,"0.0","0.0","38","49","27","    0",,"   20","   30",,"0.0",,"8.9","13.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2002-12-27",,,"0.89"," 1335"," 1334","0.00",,"0.0","0.0","42","56","27","    0",,"  280","  300",,"0.0",,"8.1","12.1",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2002-12-28",,,"2.24"," 1252"," 1239","0.00",,"0.0","0.0","44","61","27","    0",,"  270","  250",,"0.0",,"13.0","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2002-12-29",,,"5.59"," 2221"," 2156","0.00",,"0.0","0.0","51","70","32","    0",,"  170","  160",,"0.0",,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2002-12-30",,,"10.74"," 1304"," 1302","0.00",,"0.0","0.0","62","71","52","    0",,"  170","  190",,"0.0",,"23.0","28.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2002-12-31",,,"8.28"," 0402"," 0401","1.53",,"0.0","0.0","55","64","46","    0",,"  280","  280",,"0.0",,"25.1","34.9",,"    1",,"    1",,,,,,,,"    1",,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-01-01",,,"6.49"," 0010"," 0009","0.02",,"0.0","0.0","44","46","42","    0",,"  260","  270",,"0.0",,"17.9","23.0",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-01-02",,,"9.40"," 1933"," 1336","0.02",,"0.0","0.0","43","47","38","    0",,"  330","  290",,"0.0",,"17.9","23.9",,,,,,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-01-03",,,"5.82"," 1352"," 1106","0.00",,"0.0","0.0","36","45","27","    0",,"  340","  310",,"0.0",,"15.0","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-01-04",,,"6.71"," 1455"," 1456","0.00",,"0.0","0.0","42","59","25","    0",,"  190","  190",,"0.0",,"13.0","13.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-01-05",,,"6.71"," 0956"," 0957","0.00",,"0.0","0.0","51","64","38","    0",,"  270","  270",,"0.0",,"13.0","13.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-01-06",,,"7.16"," 1356"," 1357","0.00",,"0.0","0.0","43","55","31",,,"   30","   30",,"0.0",,"12.1","12.1",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-01-07",,,"4.25"," 1356"," 1357","0.00",,"0.0","0.0","38","51","24",,,"  350","  350",,"0.0",,"8.9","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-01-08",,,"5.37"," 1302"," 1301","0.00",,"0.0","0.0","49","66","31","    0",,"  270","  270",,"0.0",,"15.0","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-01-09",,,"5.37"," 2310"," 2322","0.00",,"0.0","0.0","56","68","43","    0",,"  350","  350",,"0.0",,"21.9","25.1",,,,,,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-01-10",,,"10.29"," 0500"," 0520","0.00",,"0.0","0.0","43","56","30","    0",,"  350","  340",,"0.0",,"19.9","25.9",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-01-11",,,"7.16"," 0832"," 0849","0.00",,"0.0","0.0","36","43","28","    0",,"   30","   10",,"0.0",,"16.1","17.9",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-01-12",,,"7.83"," 0919"," 1010","0.00",,"0.0","0.0","36","38","33","    0",,"   70","   90",,"0.0",,"13.0","15.0",,,,,"    1",,"    1",,,,,,,"    1","    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-01-13",,,"3.58"," 1615"," 1338","0.00",,"0.0","0.0","39","49","28",,,"  330","  310",,"0.0",,"12.1","15.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-01-14",,,"4.70"," 1341"," 1415","0.00",,"0.0","0.0","38","50","25","    0",,"  330","  330",,"0.0",,"14.1","17.0",,"    1",,,,,,,,,,"    1",,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-01-15",,,"4.47"," 2253"," 2242","0.00",,"0.0","0.0","40","54","26",,,"  170","  170",,"0.0",,"12.1","13.0",,"    1","    1",,,,,,,,,"    1",,,,,,,,"    1",
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-01-16",,,"10.74"," 1344"," 1720","0.01",,"0.0","0.0","44","56","31",,,"  280","  320",,"0.0",,"23.9","32.0",,"    1",,,,,,,"    1",,,"    1",,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-01-17",,,"9.17"," 0257"," 0257","0.00",,"0.0","0.0","31","40","21","    0",,"  340","  330",,"0.0",,"21.0","25.9",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-01-18",,,"4.47"," 1636"," 1635","0.00",,"0.0","0.0","33","49","17","    0",,"  270","  270",,"0.0",,"16.1","23.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-01-19",,,"3.80"," 1558"," 1557","0.00",,"0.0","0.0","39","57","21","    0",,"  250","  260",,"0.0",,"12.1","15.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-01-20",,,"6.26"," 1208"," 2121","0.00",,"0.0","0.0","54","69","39","    0",,"  250","  190",,"0.0",,"15.0","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-01-21",,,"5.59"," 2022"," 1021","0.00",,"0.0","0.0","60","70","50","    0",,"  350","  230",,"0.0",,"13.0","17.9",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-01-22",,,"11.86"," 2130"," 2130","0.00",,"0.0","0.0","41","50","32","    0",,"  350","  360",,"0.0",,"21.0","25.1",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-01-23",,,"14.32"," 0617"," 0617","0.00",,"0.0","0.0","25","32","18","    0",,"  360","  360",,"0.0",,"25.1","31.1",,,,,,,,,,,,,,,,,"    1",,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-01-24",,,"6.26"," 0748"," 0748","0.00",,"0.0","0.0","24","34","13","    0",,"   80","   80",,"0.0",,"15.0","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-01-25",,,"1.12"," 1052"," 1050","0.00",,"0.0","0.0","33","43","23","    0",,"  160","  150",,"0.0",,"8.1","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-01-26",,,"4.25"," 2335"," 2334","0.00",,"0.0","0.0","44","54","34","    0",,"   30","   40",,"0.0",,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-01-27",,,"4.47"," 0010"," 0246","0.00",,"0.0","0.0","39","52","25","    0",,"   30","   50",,"0.0",,"12.1","13.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-01-28",,,"7.83"," 1939"," 1433","0.00",,"0.0","0.0","48","59","37","    0",,"  170","  190",,"0.0",,"14.1","17.9",,,,,,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-01-29",,,"7.61"," 2359"," 1545","1.21",,"0.0","0.0","54","62","45","    0",,"  340","  310",,"0.0",,"14.1","19.9",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-01-30",,,"6.71"," 0127"," 0220","0.00",,"0.0","0.0","39","48","30","    0",,"  350","  350",,"0.0",,"16.1","17.9",,"    1","    1",,,,,,,,,"    1",,,"    1",,,,,"    1",
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-01-31",,,"2.68"," 0709"," 0709","0.00",,"0.0","0.0","39","48","29",,,"  280","  280",,"0.0",,"8.9","8.9",,"    1","    1",,,,,,,,,"    1",,,,,,,,"    1",
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-02-01",,,"2.01"," 1455"," 1455","0.00",,"0.0","0.0","48","62","34",,,"  220","  230",,"0.0",,"8.9","10.1",,"    1","    1",,,,,,,,,"    1",,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-02-02",,,"6.71"," 1611"," 2102","0.00",,"0.0","0.0","55","72","37",,,"  140","  130",,"0.0",,"13.0","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-02-03",,,"9.17"," 2216"," 2206","0.02",,"0.0","0.0","62","70","53",,,"  300","  270",,"0.0",,"33.1","42.9",,,,,,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-02-04",,,"10.96"," 0001"," 0104","0.00",,"0.0","0.0","43","53","32",,,"  340","  330",,"0.0",,"21.9","28.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-02-05",,,"5.37"," 1005"," 1013","0.04",,"0.0","0.0","40","51","29",,,"   90","   70",,"0.0",,"16.1","17.9",,,,,,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-02-06",,,"9.40"," 1036"," 1005","1.45",,"0.0","0.0","41","43","39","    0",,"  140","  120",,"0.0",,"15.0","19.9",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-02-07",,,"11.18"," 0855"," 0930","0.00",,"0.0","0.0","36","42","30","    0",,"  350","   30",,"0.0",,"21.0","23.9",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-02-08",,,"4.03"," 0115"," 0103","0.00",,"0.0","0.0","34","42","25","    0",,"   40","   50",,"0.0",,"13.0","15.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-02-09",,,"5.82"," 1216"," 1216","0.50",,"0.0","0.0","46","55","37","    0",,"  160","  160",,"0.0",,"21.0","25.1",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-02-10",,,"4.70"," 0557"," 0627","0.01",,"0.0","0.0","38","47","28","    0",,"  320","  310",,"0.0",,"15.0","21.0",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-02-11",,,"2.68"," 1519"," 1518","0.00",,"0.0","0.0","44","62","26","    0",,"  190","  190",,"0.0",,"8.9","12.1",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-02-12",,,"3.58"," 1346"," 1018","0.00",,"0.0","0.0","51","66","36","    0",,"  360","   50",,"0.0",,"13.0","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-02-13",,,"6.26"," 0929"," 2312","0.00",,"0.0","0.0","53","68","38","    0",,"  160","  180",,"0.0",,"15.0","17.0",,,,,,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-02-14",,,"10.74"," 1304"," 1137","0.00",,"0.0","0.0","66","75","56","    0",,"  210","  190",,"0.0",,"17.9","28.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-02-15",,,"6.26"," 1730"," 0708","0.80",,"0.0","0.0","65","70","59","    0",,"  110","  220",,"0.0",,"16.1","21.0",,"    1",,"    1",,,,,,,,"    1",,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-02-16",,,"10.29"," 0943"," 1603","0.00",,"0.0","0.0","47","60","34","    0",,"  350","  340",,"0.0",,"16.1","23.0",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-02-17",,,"6.04"," 0202"," 0201","0.00",,"0.0","0.0","36","39","32","    0",,"  310","  320",,"0.0",,"14.1","16.1",,"    1",,,,,,,,,,"    1",,,,,"    1",,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-02-18",,,"4.03"," 1715"," 2300","0.00",,"0.0","0.0","45","60","29","    0",,"  170","  170",,"0.0",,"10.1","12.1",,"    1",,,,,,,,,,"    1",,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-02-19",,,"4.70"," 1627"," 1227","0.00",,"0.0","0.0","53","66","39","    0",,"  160","  170",,"0.0",,"10.1","14.1",,"    1",,,,,,,,,,"    1",,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-02-20",,,"4.25"," 0035"," 1339","0.70",,"0.0","0.0","63","71","54",,,"  170","  170",,"0.0",,"13.0","14.1",,"    1",,,,,,,"    1",,,"    1",,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-02-21",,,"9.62"," 0719"," 0717","4.62",,"0.0","0.0","58","62","54","    0",,"  120","  130",,"0.0",,"33.1","40.0",,"    1",,"    1",,,,,,,,"    1",,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-02-22",,,"9.84"," 1544"," 1543","0.12",,"0.0","0.0","53","64","42","    0",,"  310","  310",,"0.0",,"23.9","32.0",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-02-23",,,"8.05"," 1550"," 1500","0.00",,"0.0","0.0","49","64","34",,,"  180","  170",,"0.0",,"17.9","25.9",,"    1","    1",,,,,,,,,"    1",,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-02-24",,,"9.40"," 2040"," 2041","0.04",,"0.0","0.0","51","58","43",,,"   10","   40",,"0.0",,"17.9","21.0",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-02-25",,,"10.07"," 0442"," 0402","0.07",,"0.0","0.0","40","44","35",,,"   10","   30",,"0.0",,"21.0","25.9",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-02-26",,,"5.37"," 1207"," 1205","0.78",,"0.0","0.0","42","46","38",,,"   30","   50",,"0.0",,"14.1","16.1",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-02-27",,,"6.26"," 0619"," 0419","0.01",,"0.0","0.0","41","44","37",,,"  340","  310",,"0.0",,"13.0","16.1",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-02-28",,,"4.25"," 1700"," 1659","0.00",,"0.0","0.0","46","51","40","    0",,"  350","  350",,"0.0",,"8.9","10.1",,"    1",,,,,,,,,,"    1",,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-03-01",,,"3.80"," 2308"," 2304","0.01",,"0.0","0.0","52","55","49","    0",,"  320","  330",,"0.0",,"8.9","12.1",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-03-02",,,"8.72"," 1521"," 1520","0.00",,"0.0","0.0","45","53","36","    0",,"  330","  330",,"0.0",,"17.9","23.0",,"    1",,,,,,,,,,"    1",,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-03-03",,,"4.92"," 2029"," 1311","0.00",,"0.0","0.0","44","55","33","    0",,"  150","  110",,"0.0",,"12.1","15.0",,,,,,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-03-04",,,"6.71"," 1959"," 1417","0.01",,"0.0","0.0","49","59","38","    0",,"  160","  170",,"0.0",,"13.0","16.1",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-03-05",,,"4.70"," 1805"," 1805","1.73",,"0.0","0.0","60","65","55","    0",,"  140","  140",,"0.0",,"16.1","17.0",,"    1","    1","    1",,,,,,,,"    1",,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-03-06",,,"8.50"," 0020"," 0018","0.09",,"0.0","0.0","54","65","43",,,"  310","  310",,"0.0",,"17.9","23.0",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-03-07",,,"3.58"," 1706"," 1704","0.00",,"0.0","0.0","55","70","40","    0",,"   50","   50",,"0.0",,"10.1","12.1",,"    1","    1",,,,,,,,,"    1",,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-03-08",,,"5.82"," 2121"," 1035","0.00",,"0.0","0.0","59","71","46","    0",,"  160","  180",,"0.0",,"13.0","16.1",,"    1",,,,,,,,,,"    1",,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-03-09",,,"7.16"," 1925"," 1323","0.00",,"0.0","0.0","57","68","46","    0",,"  350","  320",,"0.0",,"15.0","17.9",,"    1","    1",,,,,,,,,"    1",,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-03-10",,,"6.04"," 0738"," 0737","0.00",,"0.0","0.0","53","65","40","    0",,"   60","   60",,"0.0",,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-03-11",,,"3.36"," 1618"," 1506","0.00",,"0.0","0.0","57","75","39","    0",,"   70","   50",,"0.0",,"10.1","15.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-03-12",,,"3.80"," 2041"," 2030","0.00",,"0.0","0.0","63","78","47","    0",,"  160","  160",,"0.0",,"15.0","17.9",,"    1",,,,,,,,,,"    1",,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-03-13",,,"3.58"," 1246"," 1246","1.08",,"0.0","0.0","61","67","55","    0",,"  170","  170",,"0.0",,"21.0","23.0",,"    1","    1","    1",,,,,,,,"    1",,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-03-14",,,"6.04"," 0918"," 0843","0.00",,"0.0","0.0","57","62","51","    0",,"   40","   50",,"0.0",,"13.0","16.1",,"    1",,,,,,,"    1",,,"    1",,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-03-15",,,"2.91"," 2322"," 1440","0.00",,"0.0","0.0","60","72","48","    0",,"  110","   80",,"0.0",,"13.0","16.1",,"    1","    1",,,,,,,,,"    1",,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-03-16",,,"6.04"," 0300"," 1248","0.04",,"0.0","0.0","63","71","54","    0",,"  140","  100",,"0.0",,"12.1","17.0",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-03-17",,,"4.47"," 1346"," 1345","0.10",,"0.0","0.0","62","66","58","    0",,"  340","  350",,"0.0",,"12.1","13.0",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-03-18",,,"7.61"," 2120"," 2038","0.66",,"0.0","0.0","63","72","53","    0",,"  140","  140",,"0.0",,"17.9","23.0",,"    1",,"    1",,,,,,,,"    1",,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-03-19",,,"6.71"," 1638"," 1605","0.00",,"0.0","0.0","65","79","51","    0",,"  190","  190",,"0.0",,"17.0","25.1",,,,,,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-03-20",,,"9.84"," 1429"," 1510","0.00",,"0.0","0.0","66","81","50","    0",,"  250","  260",,"0.0",,"28.0","36.9",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-03-21",,,"4.25"," 0851"," 1219","0.00",,"0.0","0.0","52","60","44","    0",,"  280","  300",,"0.0",,"13.0","14.1",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-03-22",,,"2.24"," 1204"," 1050","0.00",,"0.0","0.0","54","66","41","    0",,"  350","  310",,"0.0",,"10.1","15.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2003-03-23",,,"2.91"," 1552"," 1336","0.00",,"0.0","0.0","60","72","47","    0",,"  280","  300",,"0.0",,"13.0","21.9",,,,,,,,,,,,,,,,,,,,,
